# fe1_the_104_254_photoabs_h_SMLO.dat                    
#
# Z =104, A =254
#
# Parameters:  Er1 = 11.308,  Wr1 =  3.727,  S1 =   0.400,  Er2 = 13.828,  Wr2 =  4.466,  S2 =   0.800,  beta=  0.239
# No. of entries:  300
# Col 1: photon energy E in MeV
# Col 2-11: E1 photoabsorption PSF (fe1 in MeV^-3) for nucleus at the temperatures T=0-2 MeV
# Format: f9.3, 11e12.3
# Authors:  V.A.Plujko, O.M. Gorbachenko, K.M. Solodovnyk (TSNU)
#   E         T=0.0       T=0.2       T=0.4       T=0.6       T=0.8       T=1.0       T=1.2       T=1.4       T=1.6       T=1.8       T=2.0
    0.100   0.308E-10   0.178E-09   0.850E-09   0.251E-08   0.562E-08   0.107E-07   0.181E-07   0.284E-07   0.421E-07   0.595E-07   0.813E-07
    0.200   0.123E-09   0.319E-09   0.111E-08   0.293E-08   0.625E-08   0.115E-07   0.193E-07   0.299E-07   0.439E-07   0.618E-07   0.840E-07
    0.300   0.277E-09   0.509E-09   0.142E-08   0.341E-08   0.693E-08   0.125E-07   0.205E-07   0.314E-07   0.458E-07   0.641E-07   0.868E-07
    0.400   0.494E-09   0.753E-09   0.178E-08   0.393E-08   0.766E-08   0.135E-07   0.218E-07   0.331E-07   0.478E-07   0.666E-07   0.897E-07
    0.500   0.772E-09   0.106E-08   0.219E-08   0.451E-08   0.845E-08   0.145E-07   0.231E-07   0.348E-07   0.499E-07   0.691E-07   0.927E-07
    0.600   0.111E-08   0.142E-08   0.265E-08   0.514E-08   0.930E-08   0.156E-07   0.245E-07   0.365E-07   0.521E-07   0.717E-07   0.957E-07
    0.700   0.152E-08   0.185E-08   0.318E-08   0.583E-08   0.102E-07   0.168E-07   0.260E-07   0.384E-07   0.543E-07   0.744E-07   0.989E-07
    0.800   0.199E-08   0.235E-08   0.377E-08   0.658E-08   0.112E-07   0.180E-07   0.276E-07   0.403E-07   0.567E-07   0.771E-07   0.102E-06
    0.900   0.252E-08   0.291E-08   0.442E-08   0.739E-08   0.122E-07   0.193E-07   0.292E-07   0.423E-07   0.591E-07   0.800E-07   0.106E-06
    1.000   0.312E-08   0.354E-08   0.514E-08   0.827E-08   0.133E-07   0.207E-07   0.309E-07   0.444E-07   0.616E-07   0.830E-07   0.109E-06
    1.100   0.378E-08   0.424E-08   0.592E-08   0.922E-08   0.145E-07   0.221E-07   0.327E-07   0.465E-07   0.642E-07   0.861E-07   0.113E-06
    1.200   0.452E-08   0.501E-08   0.678E-08   0.102E-07   0.157E-07   0.237E-07   0.345E-07   0.488E-07   0.669E-07   0.893E-07   0.116E-06
    1.300   0.532E-08   0.585E-08   0.771E-08   0.113E-07   0.170E-07   0.253E-07   0.365E-07   0.511E-07   0.697E-07   0.926E-07   0.120E-06
    1.400   0.619E-08   0.676E-08   0.872E-08   0.125E-07   0.184E-07   0.270E-07   0.385E-07   0.536E-07   0.726E-07   0.960E-07   0.124E-06
    1.500   0.714E-08   0.775E-08   0.980E-08   0.137E-07   0.199E-07   0.288E-07   0.407E-07   0.561E-07   0.756E-07   0.996E-07   0.128E-06
    1.600   0.815E-08   0.881E-08   0.110E-07   0.151E-07   0.215E-07   0.306E-07   0.429E-07   0.588E-07   0.788E-07   0.103E-06   0.133E-06
    1.700   0.925E-08   0.994E-08   0.122E-07   0.165E-07   0.231E-07   0.326E-07   0.452E-07   0.616E-07   0.820E-07   0.107E-06   0.137E-06
    1.800   0.104E-07   0.112E-07   0.135E-07   0.180E-07   0.249E-07   0.346E-07   0.477E-07   0.644E-07   0.854E-07   0.111E-06   0.142E-06
    1.900   0.117E-07   0.124E-07   0.149E-07   0.195E-07   0.267E-07   0.368E-07   0.502E-07   0.674E-07   0.889E-07   0.115E-06   0.146E-06
    2.000   0.130E-07   0.138E-07   0.164E-07   0.212E-07   0.286E-07   0.390E-07   0.528E-07   0.705E-07   0.925E-07   0.119E-06   0.151E-06
    2.100   0.144E-07   0.153E-07   0.180E-07   0.230E-07   0.306E-07   0.414E-07   0.556E-07   0.737E-07   0.963E-07   0.124E-06   0.156E-06
    2.200   0.159E-07   0.168E-07   0.197E-07   0.249E-07   0.328E-07   0.438E-07   0.585E-07   0.771E-07   0.100E-06   0.128E-06   0.161E-06
    2.300   0.175E-07   0.185E-07   0.214E-07   0.268E-07   0.350E-07   0.464E-07   0.615E-07   0.806E-07   0.104E-06   0.133E-06   0.167E-06
    2.400   0.192E-07   0.202E-07   0.233E-07   0.289E-07   0.374E-07   0.491E-07   0.646E-07   0.842E-07   0.108E-06   0.138E-06   0.172E-06
    2.500   0.209E-07   0.220E-07   0.253E-07   0.310E-07   0.398E-07   0.519E-07   0.679E-07   0.880E-07   0.113E-06   0.143E-06   0.178E-06
    2.600   0.228E-07   0.239E-07   0.273E-07   0.333E-07   0.424E-07   0.549E-07   0.713E-07   0.919E-07   0.117E-06   0.148E-06   0.184E-06
    2.700   0.248E-07   0.259E-07   0.295E-07   0.357E-07   0.451E-07   0.580E-07   0.748E-07   0.960E-07   0.122E-06   0.153E-06   0.190E-06
    2.800   0.268E-07   0.281E-07   0.318E-07   0.382E-07   0.479E-07   0.612E-07   0.785E-07   0.100E-06   0.127E-06   0.159E-06   0.196E-06
    2.900   0.290E-07   0.303E-07   0.342E-07   0.409E-07   0.508E-07   0.645E-07   0.823E-07   0.105E-06   0.132E-06   0.165E-06   0.203E-06
    3.000   0.313E-07   0.327E-07   0.367E-07   0.436E-07   0.539E-07   0.680E-07   0.863E-07   0.109E-06   0.137E-06   0.171E-06   0.210E-06
    3.100   0.337E-07   0.351E-07   0.393E-07   0.465E-07   0.572E-07   0.717E-07   0.905E-07   0.114E-06   0.143E-06   0.177E-06   0.217E-06
    3.200   0.363E-07   0.377E-07   0.421E-07   0.495E-07   0.605E-07   0.755E-07   0.948E-07   0.119E-06   0.148E-06   0.183E-06   0.224E-06
    3.300   0.389E-07   0.404E-07   0.450E-07   0.527E-07   0.641E-07   0.795E-07   0.994E-07   0.124E-06   0.154E-06   0.190E-06   0.231E-06
    3.400   0.417E-07   0.433E-07   0.480E-07   0.560E-07   0.678E-07   0.836E-07   0.104E-06   0.129E-06   0.160E-06   0.197E-06   0.239E-06
    3.500   0.446E-07   0.463E-07   0.512E-07   0.595E-07   0.716E-07   0.880E-07   0.109E-06   0.135E-06   0.166E-06   0.204E-06   0.247E-06
    3.600   0.477E-07   0.494E-07   0.545E-07   0.631E-07   0.756E-07   0.925E-07   0.114E-06   0.141E-06   0.173E-06   0.211E-06   0.255E-06
    3.700   0.509E-07   0.527E-07   0.580E-07   0.669E-07   0.798E-07   0.972E-07   0.119E-06   0.147E-06   0.180E-06   0.219E-06   0.264E-06
    3.800   0.543E-07   0.562E-07   0.616E-07   0.709E-07   0.842E-07   0.102E-06   0.125E-06   0.153E-06   0.187E-06   0.227E-06   0.272E-06
    3.900   0.579E-07   0.598E-07   0.655E-07   0.750E-07   0.888E-07   0.107E-06   0.131E-06   0.160E-06   0.194E-06   0.235E-06   0.282E-06
    4.000   0.616E-07   0.636E-07   0.695E-07   0.794E-07   0.936E-07   0.113E-06   0.137E-06   0.166E-06   0.202E-06   0.243E-06   0.291E-06
    4.100   0.655E-07   0.675E-07   0.737E-07   0.839E-07   0.986E-07   0.118E-06   0.143E-06   0.173E-06   0.210E-06   0.252E-06   0.301E-06
    4.200   0.696E-07   0.717E-07   0.780E-07   0.887E-07   0.104E-06   0.124E-06   0.150E-06   0.181E-06   0.218E-06   0.261E-06   0.311E-06
    4.300   0.739E-07   0.761E-07   0.826E-07   0.937E-07   0.109E-06   0.130E-06   0.156E-06   0.188E-06   0.227E-06   0.271E-06   0.321E-06
    4.400   0.784E-07   0.806E-07   0.875E-07   0.989E-07   0.115E-06   0.137E-06   0.164E-06   0.196E-06   0.235E-06   0.281E-06   0.332E-06
    4.500   0.831E-07   0.854E-07   0.925E-07   0.104E-06   0.121E-06   0.143E-06   0.171E-06   0.205E-06   0.245E-06   0.291E-06   0.343E-06
    4.600   0.880E-07   0.905E-07   0.978E-07   0.110E-06   0.127E-06   0.150E-06   0.179E-06   0.213E-06   0.254E-06   0.302E-06   0.355E-06
    4.700   0.932E-07   0.958E-07   0.103E-06   0.116E-06   0.134E-06   0.157E-06   0.187E-06   0.222E-06   0.264E-06   0.313E-06   0.367E-06
    4.800   0.987E-07   0.101E-06   0.109E-06   0.122E-06   0.141E-06   0.165E-06   0.195E-06   0.232E-06   0.275E-06   0.324E-06   0.379E-06
    4.900   0.104E-06   0.107E-06   0.115E-06   0.129E-06   0.148E-06   0.173E-06   0.204E-06   0.242E-06   0.285E-06   0.336E-06   0.392E-06
    5.000   0.110E-06   0.113E-06   0.122E-06   0.136E-06   0.155E-06   0.181E-06   0.213E-06   0.252E-06   0.297E-06   0.348E-06   0.406E-06
    5.100   0.117E-06   0.120E-06   0.128E-06   0.143E-06   0.163E-06   0.190E-06   0.223E-06   0.262E-06   0.308E-06   0.361E-06   0.419E-06
    5.200   0.123E-06   0.126E-06   0.135E-06   0.150E-06   0.172E-06   0.199E-06   0.233E-06   0.273E-06   0.321E-06   0.374E-06   0.434E-06
    5.300   0.130E-06   0.133E-06   0.143E-06   0.158E-06   0.180E-06   0.208E-06   0.243E-06   0.285E-06   0.333E-06   0.388E-06   0.448E-06
    5.400   0.138E-06   0.141E-06   0.151E-06   0.167E-06   0.189E-06   0.218E-06   0.254E-06   0.297E-06   0.346E-06   0.402E-06   0.464E-06
    5.500   0.145E-06   0.149E-06   0.159E-06   0.175E-06   0.199E-06   0.229E-06   0.266E-06   0.310E-06   0.360E-06   0.417E-06   0.480E-06
    5.600   0.154E-06   0.157E-06   0.167E-06   0.185E-06   0.209E-06   0.240E-06   0.278E-06   0.323E-06   0.375E-06   0.433E-06   0.496E-06
    5.700   0.162E-06   0.166E-06   0.176E-06   0.194E-06   0.219E-06   0.251E-06   0.290E-06   0.336E-06   0.389E-06   0.449E-06   0.513E-06
    5.800   0.171E-06   0.175E-06   0.186E-06   0.204E-06   0.230E-06   0.263E-06   0.303E-06   0.351E-06   0.405E-06   0.465E-06   0.530E-06
    5.900   0.181E-06   0.184E-06   0.196E-06   0.215E-06   0.242E-06   0.276E-06   0.317E-06   0.366E-06   0.421E-06   0.482E-06   0.549E-06
    6.000   0.191E-06   0.195E-06   0.207E-06   0.226E-06   0.254E-06   0.289E-06   0.332E-06   0.381E-06   0.438E-06   0.500E-06   0.567E-06
    6.100   0.201E-06   0.205E-06   0.218E-06   0.238E-06   0.267E-06   0.303E-06   0.347E-06   0.398E-06   0.456E-06   0.519E-06   0.587E-06
    6.200   0.212E-06   0.217E-06   0.230E-06   0.251E-06   0.280E-06   0.317E-06   0.362E-06   0.415E-06   0.474E-06   0.538E-06   0.607E-06
    6.300   0.224E-06   0.229E-06   0.242E-06   0.264E-06   0.294E-06   0.333E-06   0.379E-06   0.433E-06   0.493E-06   0.558E-06   0.627E-06
    6.400   0.237E-06   0.241E-06   0.255E-06   0.278E-06   0.309E-06   0.349E-06   0.396E-06   0.451E-06   0.513E-06   0.579E-06   0.649E-06
    6.500   0.250E-06   0.255E-06   0.269E-06   0.292E-06   0.325E-06   0.366E-06   0.415E-06   0.471E-06   0.534E-06   0.601E-06   0.671E-06
    6.600   0.264E-06   0.269E-06   0.284E-06   0.308E-06   0.341E-06   0.384E-06   0.434E-06   0.491E-06   0.555E-06   0.623E-06   0.694E-06
    6.700   0.279E-06   0.284E-06   0.299E-06   0.324E-06   0.359E-06   0.402E-06   0.454E-06   0.513E-06   0.578E-06   0.646E-06   0.717E-06
    6.800   0.294E-06   0.300E-06   0.315E-06   0.342E-06   0.377E-06   0.422E-06   0.475E-06   0.535E-06   0.601E-06   0.671E-06   0.742E-06
    6.900   0.311E-06   0.316E-06   0.333E-06   0.360E-06   0.397E-06   0.443E-06   0.497E-06   0.559E-06   0.625E-06   0.696E-06   0.767E-06
    7.000   0.329E-06   0.334E-06   0.351E-06   0.379E-06   0.417E-06   0.465E-06   0.521E-06   0.583E-06   0.651E-06   0.721E-06   0.792E-06
